XCoord,YCoord,NAME,STATIONID
118.66482500,32.05814700,临江地铁站,2719
118.66478000,32.05817400,临江地铁站,2719
118.66476400,32.05817800,临江地铁站,2719
118.66464200,32.05853700,临江地铁站,2719
118.66452800,32.05859800,临江地铁站,2719
