XCoord,YCoord,NAME,STATIONID
118.64705700,32.06719200,工业大学地铁站,2717
118.65200800,32.06816500,镇南河路·新浦路,2738
118.65010100,32.06753500,工业大学地铁站北,3007
118.64763600,32.06413300,工业大学地铁站南,2746
118.65156600,32.06829800,镇南河路·新浦路,2738
118.64754500,32.06401400,工业大学地铁站南,2746
118.65010100,32.06753500,工业大学地铁站北,3007
118.64763600,32.06413700,工业大学地铁站南,2746
118.64730100,32.06738300,工业大学地铁站,2717
